Merge,State,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year,County
15766,22,8,4,1,125341,163127,1,2956.44,53,44,1,43990,1994,35620.0
15767,22,8,3,1,35000,137604,1,3001.95,42,43,1,0,1994,35620.0
15768,22,8,4,1,97107,163127,1,2768.52,51,40,1,82147,1994,35620.0
15769,22,8,4,1,0,133780,1,2545.0,42,39,1,0,1994,35620.0
15770,22,8,5,1,126202,163101,1,2952.99,47,40,1,28100,1994,35620.0
15771,22,8,3,1,118000,307421,1,3021.74,58,39,1,38000,1994,35620.0
15774,22,8,1,2,15610,291232,2,3117.98,78,43,5,15610,1994,35620.0
15775,22,8,1,2,10400,90254,2,2023.42,30,39,7,10400,1994,35620.0
15776,22,8,4,1,150129,138499,1,2599.0,40,43,1,29,1994,35620.0
15778,22,8,2,1,150100,280884,1,2884.88,59,43,1,0,1994,35620.0
15779,22,8,3,1,74400,143985,1,2822.85,45,43,1,46000,1994,35620.0
15781,22,8,4,1,148000,136585,1,2932.38,40,39,1,125000,1994,35620.0
15782,22,8,1,1,76500,285548,2,2909.15,38,39,7,76500,1994,35620.0
15783,22,8,6,1,36100,143985,1,2822.85,49,38,5,31600,1994,35620.0
15786,22,8,4,2,109550,136222,1,0.0,45,39,1,40050,1994,35620.0
15788,22,8,1,2,14367,187320,2,0.0,58,38,5,14367,1994,35620.0
15789,22,8,6,1,219304,167880,1,0.0,54,40,1,90395,1994,35620.0
15790,22,8,4,2,22327,146215,1,0.0,39,44,1,22205,1994,35620.0
15791,22,8,5,1,177566,161850,1,0.0,48,39,1,25008,1994,35620.0
15792,22,8,5,1,389899,144543,1,0.0,38,45,1,389749,1994,35620.0
15793,22,8,4,1,230374,145826,1,0.0,43,43,1,110212,1994,35620.0
15794,22,8,6,1,140016,138588,1,0.0,42,43,1,0,1994,35620.0
15795,22,8,6,1,24000,145826,1,0.0,40,39,1,0,1994,35620.0
15796,22,8,2,1,132214,174868,1,0.0,62,45,1,56034,1994,35620.0
15798,22,8,4,1,120120,174585,1,0.0,50,43,1,5060,1994,35620.0
15799,22,8,3,1,89966,164553,1,0.0,56,39,4,14191,1994,35620.0
15800,22,8,3,1,19500,164838,1,0.0,45,34,5,18000,1994,35620.0
15801,22,8,5,1,390023,143925,1,0.0,40,43,1,389811,1994,35620.0
15802,22,8,4,1,150066,155170,1,0.0,37,44,1,33,1994,35620.0
15803,22,8,4,1,185000,148039,1,0.0,45,41,1,100000,1994,35620.0
15804,22,8,3,1,140000,175498,1,0.0,49,46,1,140000,1994,35620.0
15805,22,8,5,1,405750,155170,1,0.0,39,43,1,0,1994,35620.0
15806,22,8,5,1,389999,149601,1,0.0,38,45,1,389799,1994,35620.0
15807,22,8,5,1,202647,154904,1,0.0,47,43,1,154945,1994,35620.0
15809,22,8,1,1,65000,175185,2,0.0,41,43,7,65000,1994,35620.0
15811,22,8,4,1,152646,155170,1,0.0,36,46,1,100323,1994,35620.0
15812,22,8,4,1,69000,162696,1,0.0,47,39,1,45000,1994,35620.0
15813,22,8,4,1,72100,139312,1,0.0,40,43,1,50,1994,35620.0
15814,22,8,7,1,30329,135723,1,0.0,51,39,1,10015,1994,35620.0
15815,22,8,5,1,75000,126897,1,0.0,41,39,1,75000,1994,35620.0
15816,22,8,7,1,155110,124088,1,0.0,54,43,1,110,1994,35620.0
15817,22,8,4,1,90050,106302,1,0.0,43,39,1,70025,1994,35620.0
15818,22,8,4,1,37000,159831,1,0.0,41,40,1,25000,1994,35620.0
15819,22,8,3,1,47425,131098,1,0.0,65,41,1,17425,1994,35620.0
15820,22,8,2,1,159000,153081,1,0.0,53,44,5,159000,1994,35620.0
15821,22,8,4,3,151700,154978,1,0.0,47,43,1,100,1994,35620.0
15822,22,8,2,1,240478,184047,1,0.0,56,44,1,120239,1994,35620.0
15823,22,8,2,1,115350,154825,1,0.0,51,43,5,115350,1994,35620.0
15824,22,8,3,2,89900,158398,1,0.0,41,44,5,89900,1994,35620.0
15825,22,8,3,1,105000,133847,1,0.0,37,42,1,0,1994,35620.0
15827,22,8,2,1,14021,270984,1,2698.62,25,43,7,21,1994,35620.0
15828,22,8,2,2,85250,270984,1,2698.62,25,44,1,35250,1994,35620.0
15829,22,8,1,1,136000,283009,2,2830.11,64,43,7,136000,1994,35620.0
15830,22,8,1,2,0,205329,2,3445.74,63,39,6,0,1994,35620.0
15831,22,8,2,1,35182,315580,1,3251.15,80,36,1,26975,1994,35620.0
15832,22,8,2,1,21514,168432,1,4379.1,75,39,1,16457,1994,35620.0
15833,22,8,1,1,75000,288831,2,3003.89,41,43,7,75000,1994,35620.0
15834,22,8,2,1,125111,303782,1,2986.54,67,46,1,62623,1994,35620.0
15835,22,8,6,1,4400,179160,1,3814.23,42,39,1,3000,1994,35620.0
15836,22,8,2,1,177020,296235,1,3221.24,53,43,1,70010,1994,35620.0
15837,22,8,2,1,76471,303782,1,3264.82,68,43,1,31264,1994,35620.0
15838,22,8,3,1,71580,165343,1,3273.15,49,39,6,42580,1994,35620.0
15839,22,8,4,1,139919,163127,1,2956.44,50,43,1,10093,1994,35620.0
15840,22,8,5,1,390399,144233,1,2545.0,43,44,1,389999,1994,35620.0
15842,22,8,1,1,118849,326086,2,3086.45,63,45,6,118849,1994,35620.0
15843,22,8,1,2,14000,250837,2,2673.65,44,39,7,14000,1994,35620.0
15844,22,8,4,2,42100,140241,1,2493.31,32,35,1,21050,1994,35620.0
15845,22,8,5,1,58600,108370,1,3221.33,41,39,1,46600,1994,35620.0
15846,22,8,4,1,150324,133780,1,2545.0,44,43,1,150162,1994,35620.0
15847,22,8,5,1,113230,163101,1,2545.0,42,43,1,111615,1994,35620.0
15848,22,8,3,1,206442,163101,1,2815.02,59,43,1,42365,1994,35620.0
15849,22,8,2,1,89796,308862,1,2697.11,65,44,1,43414,1994,35620.0
15851,22,8,3,1,116500,138499,1,2599.0,42,39,5,116500,1994,35620.0
15852,22,8,5,1,77300,143985,1,2822.85,47,42,1,2150,1994,35620.0
15853,22,8,2,1,107700,256097,2,2542.05,38,44,7,40050,1994,35620.0
15854,22,8,2,2,48816,282971,2,3043.86,54,41,7,18816,1994,35620.0
15855,22,8,2,2,76500,178831,2,3211.59,26,43,7,76500,1994,35620.0
15856,22,8,4,2,177074,119749,1,2351.64,34,44,1,76049,1994,35620.0
15857,22,8,1,2,45450,267406,2,2835.89,52,43,5,45450,1994,35620.0
15858,22,8,3,1,93610,149680,1,2985.27,32,43,1,64020,1994,35620.0
15860,22,8,1,1,47453,309360,2,3141.3,62,43,5,47453,1994,35620.0
15861,22,8,3,1,110300,149680,1,2985.27,34,44,1,70200,1994,35620.0
15862,22,8,2,1,47622,285740,1,3117.98,75,39,1,30411,1994,35620.0
15863,22,8,1,1,105015,288787,2,3229.79,48,45,7,105015,1994,35620.0
15864,22,8,1,1,14790,285740,2,2923.19,85,39,4,14790,1994,35620.0
15865,22,8,4,1,114506,150918,1,3043.86,50,44,4,80000,1994,35620.0
15866,22,8,3,2,126500,143985,1,2932.38,43,39,1,126250,1994,35620.0
15867,22,8,4,1,269874,143985,1,2822.85,48,43,1,209150,1994,35620.0
15868,22,8,5,1,190990,138499,1,2932.38,44,43,1,133960,1994,35620.0
15869,22,8,4,1,137130,149680,1,2962.39,32,43,1,54400,1994,35620.0
15870,22,8,4,1,120646,143985,1,3229.79,48,41,1,323,1994,35620.0
15871,22,8,5,1,351152,169210,1,2973.77,47,43,1,345752,1994,35620.0
15873,22,8,5,2,60002,277494,2,3136.16,21,34,7,15000,1994,35620.0
15874,22,8,1,1,12317,277374,2,2914.34,59,40,5,12317,1994,35620.0
15875,22,8,1,1,85922,315834,2,3089.34,65,44,7,85922,1994,35620.0
15876,22,8,1,1,402365,322698,2,3233.54,50,46,7,402365,1994,35620.0
15877,22,8,1,2,35015,314838,2,3230.89,48,39,6,35015,1994,35620.0
15878,22,8,2,1,210348,277374,1,2914.34,56,41,1,55674,1994,35620.0
15880,22,8,2,1,78465,281730,1,2851.75,80,43,1,52784,1994,35620.0
15881,22,8,2,1,55432,277374,1,2914.34,56,41,4,40432,1994,35620.0
15882,22,8,4,1,410599,115685,1,2848.97,46,44,1,394599,1994,35620.0
15883,22,8,2,1,102565,303070,1,2745.64,73,44,1,88387,1994,35620.0
15884,22,8,2,1,99580,158995,1,2810.38,50,43,1,8550,1994,35620.0
15885,22,8,1,1,33257,303070,2,2955.09,80,43,4,33257,1994,35620.0
15886,22,8,2,1,117974,307421,1,3021.74,57,43,7,80432,1994,35620.0
15887,22,8,2,1,418599,307421,1,2613.3,60,39,1,391599,1994,35620.0
15888,22,8,2,1,102214,305863,1,2848.97,48,39,1,73107,1994,35620.0
15889,22,8,2,1,116044,308862,1,2745.64,72,39,1,33027,1994,35620.0
15890,22,8,6,1,143500,121487,1,2621.37,27,40,1,32000,1994,35620.0
15891,22,8,1,1,16210,266573,2,2953.9,58,39,4,16210,1994,35620.0
15892,22,8,3,1,88567,305814,1,2768.52,50,43,1,60000,1994,35620.0
15893,22,8,2,1,90164,305814,1,2768.52,51,39,1,90082,1994,35620.0
15897,22,8,2,1,38104,112864,1,2809.66,41,40,5,27104,1994,35620.0
15899,22,8,1,1,77957,284605,2,3398.89,72,44,4,77957,1994,35620.0
15900,22,8,4,1,206200,205469,1,3630.21,46,39,1,124100,1994,35620.0
15903,22,8,5,1,159900,159030,1,0.0,37,43,1,139900,1994,35620.0
15904,22,8,5,1,152730,124458,1,0.0,40,42,1,10615,1994,35620.0
15905,22,8,2,2,56000,125704,1,0.0,26,43,7,43000,1994,35620.0
15907,22,8,4,2,88000,102778,2,0.0,28,32,7,25000,1994,35620.0
15908,22,8,3,1,245921,127860,1,0.0,50,43,1,122580,1994,35620.0
15910,22,8,2,1,50357,203385,1,0.0,71,39,4,42357,1994,35620.0
15911,22,8,3,1,23397,206920,1,0.0,36,43,6,23377,1994,35620.0
15912,22,8,5,1,135484,153565,1,0.0,38,44,1,4742,1994,35620.0
15913,22,8,4,1,116000,145423,1,0.0,44,40,1,115600,1994,35620.0
15915,22,8,4,1,110162,154363,1,0.0,39,39,1,95081,1994,35620.0
15916,22,8,4,1,57978,143176,1,0.0,43,43,1,33600,1994,35620.0
15917,22,8,4,1,82202,143176,1,0.0,44,40,1,2040,1994,35620.0
15918,22,8,4,1,117557,156527,1,0.0,37,43,1,5050,1994,35620.0
15919,22,8,4,2,50000,145826,1,0.0,42,40,1,26000,1994,35620.0
15921,22,8,4,1,303150,172992,1,0.0,43,45,1,202075,1994,35620.0
15922,22,8,4,1,245160,143176,1,0.0,47,40,1,150010,1994,35620.0
15923,22,8,3,1,68800,179006,1,0.0,45,43,3,68800,1994,35620.0
15924,22,8,6,1,201308,149526,1,0.0,48,43,1,100654,1994,35620.0
15925,22,8,4,1,115020,155170,1,0.0,43,43,1,60010,1994,35620.0
15926,22,8,3,1,33000,149601,1,0.0,36,41,1,10000,1994,35620.0
15927,22,8,1,2,70040,273305,2,0.0,32,46,7,70040,1994,35620.0
15928,22,8,4,1,151000,149002,1,0.0,44,44,1,90000,1994,35620.0
15929,22,8,3,1,135100,151209,1,0.0,63,43,1,41100,1994,35620.0
15930,22,8,4,1,142937,156084,1,0.0,43,44,1,103498,1994,35620.0
15931,22,8,3,1,43016,161165,1,0.0,56,33,1,35008,1994,35620.0
15932,22,8,3,1,168200,163766,1,0.0,59,44,1,85750,1994,35620.0
15933,22,8,4,1,105000,179942,1,0.0,47,43,1,25000,1994,35620.0
15934,22,8,4,1,51050,154904,1,0.0,47,40,5,51050,1994,35620.0
15935,22,8,3,1,46900,179942,1,0.0,50,39,1,29000,1994,35620.0
15936,22,8,4,1,116115,133382,1,0.0,22,38,7,27500,1994,35620.0
15937,22,8,3,1,250292,139312,1,0.0,40,42,1,154746,1994,35620.0
15938,22,8,4,1,110724,139312,1,0.0,40,39,1,10562,1994,35620.0
15939,22,8,1,1,120188,184996,2,0.0,44,44,5,120188,1994,35620.0
15940,22,8,2,1,100000,184047,1,0.0,59,43,1,100000,1994,35620.0
15941,22,8,2,1,19957,184047,1,0.0,62,42,1,-1000,1994,35620.0
15942,22,8,4,1,65100,155808,1,0.0,52,44,1,15500,1994,35620.0
15943,22,8,3,2,20000,99585,1,2897.36,38,37,1,20000,1994,35620.0
15944,22,8,3,2,30105,114284,1,3013.05,25,33,1,28105,1994,35620.0
15945,22,8,2,2,34840,116242,2,3013.05,27,35,7,18200,1994,35620.0
15947,22,8,3,1,71400,151228,1,3120.52,58,39,1,38400,1994,35620.0
15949,22,8,2,1,37402,281730,1,3335.05,75,39,1,19245,1994,35620.0
15950,22,8,1,1,18900,274154,2,2869.12,80,37,4,18900,1994,35620.0
15951,22,8,4,1,77499,151228,1,2984.17,49,43,1,27337,1994,35620.0
15952,22,8,3,1,137680,151228,1,3233.54,52,43,1,94440,1994,35620.0
15953,22,8,3,1,160100,151228,1,3120.52,59,39,1,150100,1994,35620.0
15955,22,8,3,1,91518,285214,1,2812.21,60,40,1,42169,1994,35620.0
15956,22,8,4,2,82400,196697,1,3117.88,34,40,1,82200,1994,35620.0
15957,22,8,1,1,38174,315580,2,3138.62,75,39,4,38174,1994,35620.0
15959,22,8,1,1,16757,279710,2,2846.09,71,39,4,16757,1994,35620.0
15961,22,8,2,1,21369,303782,1,3264.82,70,39,1,14212,1994,35620.0
15964,22,8,2,2,88000,363528,1,3616.32,23,43,1,24500,1994,35620.0
15965,22,8,2,2,62118,154043,1,3003.89,40,43,7,62118,1994,35620.0
15966,22,8,2,2,68700,324527,1,3223.34,27,40,7,28100,1994,35620.0
15967,22,8,1,2,49015,264945,2,2899.84,29,39,7,49015,1994,35620.0
15968,22,8,2,2,43611,305863,1,2956.44,54,40,5,39111,1994,35620.0
15969,22,8,2,2,42364,269655,1,3006.19,22,37,7,4964,1994,35620.0
15970,22,8,4,2,60400,120194,1,2905.17,39,43,1,40000,1994,35620.0
15972,22,8,1,1,13594,303070,2,2955.09,78,39,4,13594,1994,35620.0
15975,22,8,3,1,120000,144233,1,2905.17,39,39,1,45000,1994,35620.0
15976,22,8,2,1,102622,291772,1,2613.3,62,43,1,70622,1994,35620.0
15977,22,8,3,1,100914,270436,1,2905.17,38,43,7,50000,1994,35620.0
15978,22,8,3,1,137002,291772,1,2768.52,52,39,1,61002,1994,35620.0
15979,22,8,3,2,56000,133780,1,2768.52,51,43,1,33000,1994,35620.0
15980,22,8,2,1,92200,163101,1,2952.99,46,40,1,57100,1994,35620.0
15981,22,8,2,1,164456,305814,1,2952.99,49,39,1,53028,1994,35620.0
15983,22,8,2,1,45286,280884,1,2884.88,58,39,1,0,1994,35620.0
15984,22,8,1,2,38000,336737,2,3575.73,24,39,7,38000,1994,35620.0
15986,22,8,2,3,73064,260877,1,2785.9,70,43,1,63048,1994,35620.0
15989,22,8,1,1,33000,294573,2,3044.82,63,44,7,33000,1994,35620.0
15991,22,8,4,1,101853,139502,1,2670.96,54,40,1,16169,1994,35620.0
15992,22,8,2,1,80099,269972,2,3043.86,51,39,5,60099,1994,35620.0
15993,22,8,4,1,157178,138499,1,2599.0,43,43,1,108162,1994,35620.0
15994,22,8,3,1,161403,261567,1,2670.96,54,43,1,25000,1994,35620.0
15996,22,8,2,1,30000,294573,1,2785.9,67,44,1,20400,1994,35620.0
15997,22,8,3,1,134456,280884,1,2884.88,55,39,1,34213,1994,35620.0
15998,22,8,4,1,208188,138499,1,2599.0,41,44,1,82000,1994,35620.0
15999,22,8,3,1,39045,129492,1,2407.8,42,39,7,39045,1994,35620.0
16000,22,8,5,1,35000,215932,1,4387.9,37,39,7,35000,1994,35620.0
16001,22,8,4,1,54000,114327,1,2977.75,29,39,1,33000,1994,35620.0
16004,22,8,1,1,13857,294236,2,2851.75,85,33,4,13857,1994,35620.0
16005,22,8,1,2,12365,274154,2,2869.12,78,35,4,12365,1994,35620.0
16006,22,8,1,3,26167,274154,2,2869.12,80,39,4,26167,1994,35620.0
16007,22,8,5,1,60323,151228,1,2877.72,43,40,1,60323,1994,35620.0
16008,22,8,2,1,73804,284224,1,2977.75,25,39,1,45803,1994,35620.0
16010,22,8,6,1,131850,147933,1,3120.52,59,43,1,60000,1994,35620.0
16011,22,8,5,2,22757,132219,1,3487.35,59,34,1,22757,1994,35620.0
16015,22,8,5,1,160804,289238,1,3867.7,53,40,1,67000,1994,35620.0
16016,22,8,1,3,15089,315580,2,3138.62,85,39,4,15089,1994,35620.0
16018,22,8,2,1,50982,303782,1,3036.2,67,39,1,6863,1994,35620.0
16019,22,8,1,3,44357,315580,2,3138.62,85,43,4,44357,1994,35620.0
16021,22,8,2,1,290893,285417,1,2919.88,56,44,1,180556,1994,35620.0
16023,22,8,3,1,167913,285214,1,3027.49,61,43,1,100656,1994,35620.0
16024,22,8,2,1,45222,285417,1,2919.88,59,43,1,26211,1994,35620.0
16025,22,8,2,1,115974,296528,1,2934.11,49,40,1,40562,1994,35620.0
16026,22,8,2,1,151000,137559,1,3510.01,53,39,1,51000,1994,35620.0
16027,22,8,2,1,39800,174084,1,3441.34,55,39,4,36800,1994,35620.0
16029,22,8,2,1,88157,291772,1,2847.32,62,39,1,28157,1994,35620.0
16031,22,8,2,1,77057,307421,1,3021.74,57,37,4,31157,1994,35620.0
16036,22,8,2,1,82776,308862,1,2950.36,66,39,1,4325,1994,35620.0
16037,22,8,3,1,93588,307421,1,2613.3,61,39,1,64302,1994,35620.0
16038,22,8,4,1,148032,133780,1,2673.65,43,43,5,62474,1994,35620.0
16041,22,8,1,1,79073,280884,2,2884.88,57,44,5,79073,1994,35620.0
16049,22,8,1,2,186,280884,2,2884.88,58,36,5,186,1994,35620.0
16051,22,8,1,1,20526,291232,2,3117.98,77,40,5,20526,1994,35620.0
16052,22,8,3,2,24481,107136,1,0.0,35,31,6,24181,1994,35620.0
16053,22,8,7,2,18921,107136,1,0.0,37,35,6,7800,1994,35620.0
16054,22,8,1,2,3000,138299,2,0.0,51,35,7,3000,1994,35620.0
16056,22,8,4,1,19600,148652,1,0.0,40,42,1,-5450,1994,35620.0
16057,22,8,5,1,158245,129087,1,0.0,47,39,1,57000,1994,35620.0
16058,22,8,5,1,108400,116703,1,0.0,42,43,1,78400,1994,35620.0
16060,22,8,3,1,137000,159365,1,0.0,31,43,1,61000,1994,35620.0
16062,22,8,5,1,108360,137871,1,0.0,42,38,1,15360,1994,35620.0
16063,22,8,3,2,49025,228437,1,0.0,31,40,7,35023,1994,35620.0
16066,22,8,3,1,198546,142152,1,0.0,44,43,1,25000,1994,35620.0
16067,22,8,4,1,153162,142152,1,0.0,40,43,1,93162,1994,35620.0
16069,22,8,3,2,47000,138751,1,0.0,38,39,1,22000,1994,35620.0
16070,22,8,4,1,48918,149301,1,0.0,55,39,1,35400,1994,35620.0
16071,22,8,3,1,50000,148228,1,0.0,48,40,1,30000,1994,35620.0
16073,22,8,5,1,122490,139312,1,0.0,43,43,1,63090,1994,35620.0
16074,22,8,4,1,180808,139312,1,0.0,44,39,1,115606,1994,35620.0
16075,22,8,4,1,60000,169973,1,0.0,52,39,1,0,1994,35620.0
16076,22,8,7,2,88589,113906,1,0.0,42,32,3,37494,1994,35620.0
16077,22,8,2,2,24910,143040,1,0.0,50,40,1,24910,1994,35620.0
16078,22,8,5,1,33980,136268,1,0.0,33,34,7,32690,1994,35620.0
16079,22,8,1,2,5000,261777,2,0.0,25,36,7,5000,1994,35620.0
16080,22,8,4,2,12000,115393,1,0.0,25,39,1,2000,1994,35620.0
16081,22,8,2,2,12500,106197,1,0.0,35,39,7,0,1994,35620.0
16082,22,8,4,2,32000,100561,1,0.0,30,39,1,32000,1994,35620.0
16083,22,8,5,1,126383,131999,1,0.0,40,44,5,103352,1994,35620.0
16084,22,8,4,1,98000,173828,1,0.0,42,39,1,59000,1994,35620.0
16085,22,8,5,1,100002,173828,1,0.0,41,39,1,100002,1994,35620.0
16086,22,8,5,1,74000,127961,1,0.0,36,40,1,5000,1994,35620.0
16087,22,8,5,1,99002,148196,1,0.0,48,39,1,0,1994,35620.0
16088,22,8,3,1,30000,135723,1,0.0,44,40,5,26000,1994,35620.0
16089,22,8,5,1,161004,111539,1,0.0,38,43,1,44002,1994,35620.0
16090,22,8,4,1,80405,146473,1,0.0,70,40,4,24501,1994,35620.0
16091,22,8,6,1,36000,138472,1,0.0,29,40,1,0,1994,35620.0
16092,22,8,7,2,106000,116102,1,0.0,58,43,1,49000,1994,35620.0
16093,22,8,2,2,17000,132219,1,2717.04,47,34,6,17000,1994,35620.0
16094,22,8,3,2,60000,193296,1,3644.59,52,39,1,0,1994,35620.0
16095,22,8,5,1,100417,193296,1,3892.46,53,43,1,41000,1994,35620.0
16096,22,8,5,1,33800,99585,1,2500.01,37,33,7,5200,1994,35620.0
16097,22,8,4,1,144372,129819,1,2825.47,44,40,1,140404,1994,35620.0
16098,22,8,2,1,65767,127141,1,2364.08,43,39,5,65767,1994,35620.0
16099,22,8,2,1,99177,189786,1,3821.79,51,44,5,99177,1994,35620.0
16100,22,8,5,1,113616,128208,1,2480.38,38,43,1,6808,1994,35620.0
16101,22,8,5,2,62400,144928,1,3292.44,28,39,7,15600,1994,35620.0
16102,22,8,4,2,21840,138632,1,2992.24,38,39,1,21840,1994,35620.0
16103,22,8,4,2,41360,138632,1,3000.65,39,39,1,18720,1994,35620.0
16104,22,8,3,2,14534,138174,1,3346.54,41,34,5,14534,1994,35620.0
16105,22,8,6,2,16000,124638,1,3386.66,41,36,1,0,1994,35620.0
16106,22,8,1,2,20000,143613,2,3894.02,32,35,7,20000,1994,35620.0
16107,22,8,2,2,153255,306504,1,3132.28,24,43,1,125000,1994,35620.0
16108,22,8,1,2,33498,187467,2,3256.11,58,39,7,33498,1994,35620.0
16109,22,8,1,2,25000,231872,2,4140.42,44,39,7,25000,1994,35620.0
16110,22,8,2,1,154275,296235,1,3027.49,60,45,1,121432,1994,35620.0
16111,22,8,1,1,98842,328250,2,3264.82,72,43,5,98842,1994,35620.0
16112,22,8,2,1,151850,296235,1,3221.24,52,45,1,140550,1994,35620.0
16113,22,8,3,1,69157,152223,1,2919.88,56,44,5,53557,1994,35620.0
16114,22,8,1,1,31365,303070,2,2955.09,80,37,4,31365,1994,35620.0
16115,22,8,1,1,27173,303070,2,2955.09,85,35,4,27173,1994,35620.0
16116,22,8,1,1,18333,303070,2,2955.09,80,39,4,18333,1994,35620.0
16117,22,8,1,1,14141,303070,2,2955.09,85,39,4,14141,1994,35620.0
16118,22,8,5,2,47000,163127,1,2848.97,47,40,1,47000,1994,35620.0
16119,22,8,3,2,39480,122962,1,7102.45,38,39,1,27000,1994,35620.0
16120,22,8,3,1,70000,122962,1,2479.89,46,40,1,38000,1994,35620.0
16123,22,8,1,2,56020,249144,2,2621.37,27,40,7,56020,1994,35620.0
16124,22,8,1,1,24134,307421,2,3021.74,56,39,4,24134,1994,35620.0
16126,22,8,5,2,35002,119283,1,2607.53,29,39,1,18002,1994,35620.0
16127,22,8,3,1,25297,197116,1,3709.57,73,39,1,13197,1994,35620.0
16128,22,8,1,1,16417,140245,2,3241.38,75,39,4,16417,1994,35620.0
16129,22,8,3,2,13200,291777,1,3490.35,30,40,7,13200,1994,35620.0
16130,22,8,2,2,29500,142824,1,2834.11,71,39,4,20000,1994,35620.0
16132,22,8,1,2,6146,280884,2,2884.88,58,43,7,6146,1994,35620.0
16133,22,8,2,2,32111,211367,1,4361.97,44,39,7,32111,1994,35620.0
16134,22,8,3,2,575881,213053,1,4444.0,48,39,1,13540,1994,35620.0
16136,22,8,3,1,96720,157450,1,2876.87,19,40,7,25000,1994,35620.0
16137,22,8,2,1,119443,284909,1,2979.47,54,43,1,14008,1994,35620.0
16139,22,8,2,1,82400,172106,1,3233.54,50,44,5,82400,1994,35620.0
16140,22,8,2,2,73694,285417,1,2986.54,69,43,1,18309,1994,35620.0
16141,22,8,7,1,82162,177384,1,3441.85,36,43,1,17081,1994,35620.0
16142,22,8,2,2,145000,154394,1,3680.03,47,43,1,110000,1994,35620.0
16143,22,8,1,2,10916,137559,2,3207.86,54,36,6,10916,1994,35620.0
16144,22,8,2,1,433976,285214,1,2986.54,67,43,1,414756,1994,35620.0
16145,22,8,2,1,103295,306375,2,3221.24,50,39,7,13209,1994,35620.0
16147,22,8,1,1,21145,279710,2,2846.09,72,37,4,21145,1994,35620.0
16148,22,8,1,1,0,221710,2,3745.58,30,39,5,0,1994,35620.0
16149,22,8,4,1,159107,266576,1,6768.12,20,40,7,6864,1994,35620.0
16150,22,8,6,2,12758,121487,1,3019.33,28,40,7,12758,1994,35620.0
16151,22,8,2,1,33586,191703,2,3330.55,63,39,7,10349,1994,35620.0
16153,22,8,7,1,199300,194346,1,3983.24,36,43,1,100000,1994,35620.0
16154,22,8,4,1,158928,139056,1,2760.01,32,39,1,75001,1994,35620.0
16156,22,8,3,2,8400,118847,1,2835.89,54,34,7,8400,1994,35620.0
16157,22,8,5,2,61575,109870,1,3796.74,41,39,1,43000,1994,35620.0
16158,22,8,3,2,23000,265536,1,3029.29,36,40,7,23000,1994,35620.0
16159,22,8,2,2,31581,140245,1,3241.38,80,34,4,9581,1994,35620.0
16160,22,8,4,1,154484,136969,1,2988.59,50,42,1,148134,1994,35620.0
16161,22,8,1,1,8441,256141,2,2620.8,68,39,4,8441,1994,35620.0
16162,22,8,2,1,104097,303743,2,2735.32,67,41,5,34097,1994,35620.0
16163,22,8,5,1,130000,142448,1,2680.64,40,43,1,130000,1994,35620.0
16164,22,8,3,2,39000,142246,1,0.0,49,35,5,0,1994,35620.0
16166,22,8,5,2,51000,132371,1,0.0,17,35,7,0,1994,35620.0
16167,22,8,2,2,62000,148652,1,0.0,43,32,7,6000,1994,35620.0
16169,22,8,2,2,61000,155919,2,0.0,20,39,5,21000,1994,35620.0
16170,22,8,1,2,13000,149774,2,0.0,21,40,7,13000,1994,35620.0
16171,22,8,4,2,42000,157035,1,0.0,51,36,5,21000,1994,35620.0
16172,22,8,4,2,70910,130700,1,0.0,31,39,1,43270,1994,35620.0
16173,22,8,5,1,44808,132287,1,0.0,48,44,1,35508,1994,35620.0
16174,22,8,5,1,88468,132683,1,0.0,20,40,7,35000,1994,35620.0
16175,22,8,2,2,40800,143201,2,0.0,50,36,5,10800,1994,35620.0
16177,22,8,2,2,139000,110563,1,0.0,29,43,1,90997,1994,35620.0
16178,22,8,5,1,44000,148652,1,0.0,40,39,1,44000,1994,35620.0
16179,22,8,2,2,45293,134090,1,0.0,34,43,5,45293,1994,35620.0
16180,22,8,2,2,37400,134090,2,0.0,30,43,5,23400,1994,35620.0
16181,22,8,5,2,129000,124458,1,0.0,44,39,1,67000,1994,35620.0
16182,22,8,5,2,44040,121423,1,0.0,42,37,1,12015,1994,35620.0
16183,22,8,6,2,66340,121423,1,0.0,44,39,5,9677,1994,35620.0
16184,22,8,3,2,57004,149321,1,0.0,53,39,1,27000,1994,35620.0
16185,22,8,5,1,29006,153565,1,0.0,38,43,1,3503,1994,35620.0
16187,22,8,1,1,10170,203385,2,0.0,80,42,4,10170,1994,35620.0
16189,22,8,5,1,120064,188861,1,0.0,39,43,1,50032,1994,35620.0
16190,22,8,6,1,129643,212064,1,0.0,67,40,4,40000,1994,35620.0
16191,22,8,5,1,109422,150307,1,0.0,48,44,1,104711,1994,35620.0
16192,22,8,5,1,336819,165205,1,0.0,45,43,1,163442,1994,35620.0
16193,22,8,3,1,69480,147540,1,0.0,29,44,1,65000,1994,35620.0
16194,22,8,6,2,37500,207130,1,0.0,43,36,1,13200,1994,35620.0
16195,22,8,3,2,16920,211603,1,0.0,35,40,7,8460,1994,35620.0
16196,22,8,5,1,78568,207130,1,0.0,43,39,1,25472,1994,35620.0
